ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
467329,1,0,40,1,7,0,0,1,6,3
461609,1,1,45,1,5,5,1,2,6,2
464470,2,1,48,1,5,0,1,4,6,3
462705,1,1,69,0,3,0,1,2,6,3
465255,2,0,21,0,1,9,0,5,6,4
462536,1,1,48,0,2,1,2,,6,2
461186,1,0,18,0,1,,0,3,3,4
466018,2,1,72,1,5,0,0,3,4,3
461385,2,1,85,0,3,,0,1,6,4
459115,1,0,21,0,9,1,0,5,4,4
461263,1,1,48,1,5,1,0,1,4,1
460027,1,0,37,1,4,6,0,,6,1
460366,2,0,28,0,1,1,0,5,4,4
464106,2,1,55,1,4,1,0,2,6,1
465696,1,0,56,1,5,0,0,2,6,3
461627,2,1,50,1,7,1,0,2,6,3
467963,2,0,21,0,1,1,0,4,6,4
462437,2,0,18,0,1,0,0,6,6,4
467543,2,1,68,1,3,0,2,2,6,2
465206,2,1,47,1,5,13,0,1,6,3
463040,2,1,75,0,3,1,2,2,6,2
461668,2,1,50,1,5,3,1,4,2,3
461955,2,0,31,1,1,0,0,4,6,4
467139,1,0,30,1,5,0,0,3,6,1
459366,1,1,41,1,5,0,0,4,6,1
460689,2,1,41,,6,6,2,2,3,1
462167,1,1,35,0,1,2,0,1,6,1
466752,2,1,37,1,1,0,0,1,6,4
462778,2,1,60,1,4,0,0,,6,4
466902,2,1,50,1,7,0,1,3,6,3
459534,2,1,36,1,5,0,1,2,6,3
463399,1,0,26,0,9,3,0,3,3,1
465538,2,1,62,0,,7,2,2,6,4
464878,2,0,22,0,1,0,0,4,4,4
467599,1,0,19,0,1,0,0,3,6,4
466226,1,1,45,1,5,0,1,5,6,3
463576,1,0,31,0,7,0,0,4,6,4
464911,2,1,56,1,5,0,1,3,4,3
466457,1,1,62,,3,8,0,5,6,1
463909,1,0,25,1,1,1,0,3,6,2
466099,1,1,73,1,3,1,0,1,6,2
464427,2,1,62,1,7,1,1,4,3,3
463951,2,1,46,0,4,0,1,3,6,1
465638,1,1,51,1,5,,0,,3,3
465289,2,1,25,1,6,1,2,2,6,1
466718,2,1,66,,6,0,2,2,6,2
464219,2,0,27,1,9,1,0,2,3,1
467098,2,1,87,0,6,1,0,2,6,1
467451,1,1,47,1,5,0,0,1,1,1
465137,2,1,57,1,5,1,1,4,6,3
462289,2,1,60,1,5,0,1,4,3,1
467459,2,1,40,1,6,,2,5,6,2
460308,1,0,32,1,7,7,0,,2,1
467647,2,0,28,1,1,2,0,3,6,4
459803,2,0,39,1,7,4,0,3,6,3
465972,1,0,47,1,9,9,0,1,6,4
459414,1,0,39,1,,8,0,,6,3
466173,2,0,28,0,4,1,0,,3,1
464136,2,1,69,1,5,0,1,3,6,1
459286,1,0,42,1,5,0,0,1,6,4
463580,1,1,46,1,2,1,0,1,6,4
466636,1,0,23,0,9,3,0,3,6,3
461064,2,0,45,1,5,1,0,5,6,3
461597,1,1,38,1,7,1,1,4,6,2
458990,1,1,71,0,3,1,2,3,6,4
461351,1,0,26,0,7,0,0,2,6,4
464420,1,1,60,1,5,8,2,2,6,3
462060,1,1,46,1,5,1,1,2,6,3
465707,2,1,39,1,4,1,1,4,3,3
463733,1,0,18,0,1,1,0,3,6,4
463960,2,1,26,1,7,1,1,2,7,1
462395,2,1,53,1,5,1,2,2,6,4
461015,2,1,40,1,4,1,1,2,3,3
464965,2,1,76,0,6,,0,7,4,4
466267,2,1,26,1,4,0,1,3,3,1
464056,1,1,65,1,5,0,1,2,6,3
465898,1,0,37,1,5,12,0,2,6,1
465361,2,0,25,0,1,0,0,4,3,3
461394,1,0,21,0,2,0,0,5,2,4
466269,1,0,25,0,1,0,0,4,2,4
466213,2,0,23,0,1,4,0,5,6,4
465550,1,0,30,1,1,1,0,6,3,4
463451,1,0,30,0,7,0,0,4,6,4
463877,2,1,42,0,4,0,1,4,4,1
459499,1,1,81,0,3,,2,2,6,4
463876,2,1,49,1,4,1,1,5,6,3
465448,2,0,32,0,1,0,0,3,2,1
463041,1,1,43,1,5,,1,4,2,2
459325,2,1,26,0,6,9,2,4,6,4
467233,1,0,67,0,5,1,0,2,6,2
465264,2,1,88,0,6,0,0,1,6,1
461811,1,0,40,1,1,8,0,4,2,4
466370,1,,48,1,5,0,0,4,2,3
465368,2,0,18,0,1,7,0,3,1,4
461245,2,1,39,1,,5,1,3,6,1
467693,2,1,61,1,4,7,2,5,6,2
467879,1,1,51,1,5,,2,4,6,3
461499,1,1,25,0,2,0,1,2,4,1
465936,2,0,35,1,5,6,0,3,6,2
459748,2,1,46,0,6,0,2,2,6,3
466376,1,1,53,0,8,2,2,3,6,2
460215,2,1,48,1,4,9,0,1,6,4
462076,2,1,75,1,3,1,0,2,6,4
465756,2,0,23,0,1,1,0,3,4,4
463573,2,0,29,0,7,1,0,2,6,4
463455,2,1,46,0,5,0,0,2,6,2
460841,1,0,61,1,9,1,0,1,6,4
463959,1,0,37,0,5,1,0,1,6,2
461792,1,0,23,0,1,6,0,5,2,4
459118,2,0,21,0,1,,0,8,6,4
462791,1,0,33,0,1,7,0,4,5,4
460852,2,1,74,0,6,0,0,,,4
463102,2,0,41,0,4,0,0,2,6,4
463302,1,1,58,1,2,,2,4,6,2
462659,2,1,25,1,4,8,1,2,6,1
463408,2,0,33,0,9,2,0,3,6,4
462071,2,1,43,0,7,0,0,2,6,1
464806,2,1,25,0,6,1,0,2,4,4
463664,1,0,26,0,2,0,0,1,6,1
467795,2,0,22,0,1,1,0,5,6,4
459141,2,1,28,0,5,0,1,2,6,4
465900,1,0,36,1,4,7,0,1,6,1
467265,1,0,28,0,1,1,0,3,4,3
464490,2,1,85,1,5,1,2,4,6,1
461920,2,0,30,1,4,0,0,,6,4
460411,2,1,43,1,1,7,2,2,6,1
466491,2,1,82,0,6,1,2,2,6,2
459062,2,,48,1,6,,2,5,6,2
465248,1,0,18,0,1,3,0,3,2,4
463308,2,1,53,1,2,1,0,2,3,1
463478,2,1,50,1,5,0,1,4,6,2
465396,1,1,39,0,2,9,1,6,4,4
461954,1,1,35,0,2,2,1,6,2,2
467287,2,0,28,1,4,,0,3,4,4
463800,1,0,33,1,2,1,0,3,6,1
459894,1,1,35,1,1,1,0,3,6,3
459778,2,1,48,1,4,0,1,4,6,2
464662,1,1,50,1,5,1,2,3,4,3
460878,2,1,47,0,4,0,1,4,6,3
462187,1,0,50,1,5,4,0,1,6,3
462675,2,1,56,1,5,,0,4,3,1
461908,1,0,26,0,1,10,0,1,6,4
461951,2,0,21,0,1,0,0,4,6,4
465352,2,1,61,1,4,1,1,4,6,3
464258,1,1,88,0,3,0,2,2,6,2
464215,2,0,72,0,9,1,0,2,6,4
467561,2,1,61,1,5,1,0,2,6,2
460322,1,1,45,0,2,8,0,,6,1
464665,1,1,51,0,2,1,1,5,4,2
460670,2,0,42,1,5,6,0,2,3,2
461486,2,1,59,0,4,8,1,3,6,3
459526,1,0,45,1,1,4,0,1,6,1
465429,1,1,68,1,5,,1,3,6,3
466492,1,1,85,1,3,0,2,2,6,1
459489,2,1,46,1,7,1,1,4,6,2
459681,1,1,32,1,5,0,1,2,6,2
462971,1,1,70,1,2,0,0,1,6,3
461233,2,1,37,1,4,,0,,3,4
461221,1,0,30,0,9,1,0,4,6,2
464090,1,0,33,1,2,1,0,2,6,1
459863,2,1,61,0,1,,0,3,6,1
459822,1,0,37,1,2,0,0,1,4,4
462540,2,1,32,1,4,6,0,2,2,2
467411,2,1,52,1,5,0,2,2,6,2
463997,1,1,42,0,4,0,1,3,6,2
464103,2,1,47,1,5,3,1,2,6,2
465751,1,1,52,1,5,9,0,2,6,3
459797,2,1,66,1,4,0,1,3,6,3
460798,1,0,28,0,2,,0,6,6,3
464572,1,1,47,1,9,1,0,1,6,4
462352,2,1,52,1,4,1,1,3,6,2
460513,2,0,27,0,1,2,0,4,3,4
463228,1,1,56,1,5,0,1,5,6,2
464765,1,1,53,0,2,7,1,6,4,1
463720,1,1,45,1,5,1,1,4,4,2
460799,1,0,37,0,8,1,0,1,1,4
460891,1,1,36,0,5,2,1,4,3,3
460311,2,0,25,1,4,2,0,3,1,4
466727,1,1,45,1,5,1,1,2,6,2
466157,2,1,72,1,8,9,0,,,1
465138,2,0,35,1,4,1,0,3,3,1
466361,1,1,72,1,3,1,2,2,6,2
463154,1,1,31,0,5,1,0,4,6,4
462967,2,1,47,0,4,4,1,3,6,2
460908,2,0,20,0,1,7,0,3,6,4
467560,1,1,73,1,3,1,0,2,6,2
463404,2,1,29,0,7,,2,2,3,2
463281,2,1,25,0,4,3,1,2,3,4
462466,2,1,52,1,6,0,2,4,6,3
463744,1,0,27,1,5,1,0,6,6,3
464209,2,1,52,1,6,1,1,4,2,3
462528,1,1,49,1,5,0,0,1,6,3
459518,2,1,60,,,,1,4,6,2
460061,2,0,45,1,9,0,0,1,3,4
466188,2,1,59,1,5,4,0,1,4,2
467914,1,0,18,0,1,8,0,5,6,4
462758,2,0,18,0,1,0,0,3,6,4
465704,2,1,55,0,5,1,0,1,6,3
460397,1,0,59,1,4,1,0,1,6,1
466676,2,0,22,0,1,0,0,2,6,4
465024,2,1,52,1,6,0,2,4,6,3
461630,2,1,51,1,5,1,1,3,6,3
465328,2,1,35,0,6,0,2,5,6,1
461220,1,0,26,0,6,8,0,3,6,4
463935,2,1,38,1,4,1,1,2,6,3
460514,2,1,43,1,7,1,0,4,3,1
466262,2,0,41,1,4,1,0,2,3,1
467094,1,0,27,0,8,8,0,,4,4
459280,2,1,60,1,,0,0,1,6,2
464581,1,0,25,0,7,,0,4,6,4
459624,2,0,18,0,1,,0,5,4,4
460890,2,1,47,1,5,0,1,4,3,3
466415,2,1,71,0,9,1,0,1,6,4
462392,1,0,32,1,4,1,0,3,6,1
459706,2,1,60,1,4,1,1,3,6,3
464429,1,0,33,1,1,0,0,,6,2
467446,1,0,37,1,5,9,0,1,2,1
460528,2,1,48,1,8,9,0,1,3,3
464836,1,,33,0,2,7,2,5,4,4
459212,1,1,68,1,5,1,1,2,6,3
462364,2,1,51,0,5,0,0,3,6,1
464549,2,1,52,1,6,1,0,4,6,3
464555,2,1,31,1,9,13,2,4,4,4
462027,2,0,39,0,2,1,0,1,6,1
467110,2,,60,1,3,1,2,1,6,4
467123,1,1,50,1,6,4,2,3,6,2
459599,1,0,19,0,1,,0,4,1,4
467826,2,0,18,0,1,0,0,6,6,4
461837,2,1,37,1,5,0,0,2,6,3
467328,1,1,50,1,7,1,1,3,6,2
467962,1,0,20,0,1,0,0,,6,4
464025,2,0,19,0,1,1,0,6,6,4
460385,2,0,31,1,1,0,0,4,6,4
462551,2,1,53,1,7,14,1,2,6,2
462047,1,1,26,1,5,12,1,2,6,2
459958,2,0,37,1,1,8,0,3,6,4
465690,1,1,49,0,1,,1,2,4,2
459221,2,1,70,0,4,,0,1,6,2
461059,1,1,48,0,3,1,2,2,6,4
461227,2,0,21,0,1,0,0,4,6,4
466246,2,0,19,0,1,0,0,4,2,4
462619,2,,61,0,,0,2,,4,1
459561,2,0,31,0,1,,0,3,4,1
467048,1,1,65,1,3,0,2,3,6,2
467362,2,1,73,0,6,1,0,1,6,2
459846,1,1,50,1,5,1,1,3,6,2
460351,2,1,70,1,3,0,0,1,6,1
459515,2,1,58,1,2,0,0,1,6,4
460499,1,,58,0,9,14,2,6,3,4
460829,2,0,18,1,1,1,0,2,6,4
466559,2,0,32,0,1,0,0,4,6,4
467236,1,0,40,1,3,4,0,1,6,2
461816,1,0,49,1,9,0,0,5,6,1
467409,2,0,35,1,5,8,0,1,6,1
466299,1,1,40,1,2,0,0,2,2,2
464565,2,0,30,1,9,12,0,4,6,4
465906,1,0,35,1,5,5,0,1,6,1
460950,2,1,28,0,7,0,0,5,1,4
466654,2,0,30,,9,8,0,1,6,1
459649,2,1,39,1,1,1,1,2,6,4
461077,2,0,39,1,4,1,0,8,3,1
464642,1,1,26,1,2,6,2,7,4,4
463741,2,1,36,1,5,0,2,3,6,3
460594,1,0,26,1,8,9,0,,3,4
465253,2,0,21,0,1,1,0,3,7,4
459936,1,0,45,1,5,2,0,1,6,2
462998,2,1,45,0,4,10,1,4,6,2
464179,1,1,63,1,5,0,1,3,6,3
465655,1,0,45,1,5,1,0,1,6,1
462988,1,1,27,1,1,9,2,2,6,4
463933,2,1,47,0,6,0,0,7,4,1
462111,2,1,36,1,5,6,1,4,6,3
462435,2,1,49,1,5,,1,2,6,3
462747,2,0,25,0,7,7,0,4,6,3
462279,2,0,32,0,1,0,0,7,6,4
463383,2,1,41,0,6,6,2,3,4,1
459743,1,1,50,1,5,9,1,4,6,1
461762,1,1,63,1,5,0,2,2,6,3
463071,2,1,69,0,6,,0,4,6,4
464121,1,1,62,1,2,1,0,1,6,2
465051,2,1,63,1,9,1,2,3,6,3
460140,1,1,36,1,5,5,0,2,6,2
466197,1,1,31,0,2,8,0,2,4,3
460433,1,0,45,0,4,8,0,2,6,1
462953,1,1,45,1,5,1,1,4,6,2
462535,2,0,26,0,7,1,0,3,6,4
462921,2,1,49,0,5,,1,4,6,3
464735,1,0,38,1,9,8,0,3,4,4
464455,1,1,74,1,3,1,2,2,6,2
461675,2,0,61,1,3,1,0,1,6,3
464578,1,0,26,1,1,0,0,,6,4
466304,1,1,70,1,3,1,2,2,2,2
466850,1,0,30,0,7,,0,3,4,4
467041,1,1,57,1,5,1,1,4,6,3
464775,1,1,35,,,8,1,4,4,1
464858,2,0,20,0,1,1,0,3,4,4
462040,2,0,19,0,1,5,0,4,2,4
460800,2,0,52,1,5,1,0,3,3,2
459663,2,0,31,1,5,,0,6,3,1
462081,2,0,22,0,9,0,0,3,4,4
463047,2,1,27,1,8,9,0,,6,4
464500,1,,39,1,5,1,0,3,6,2
460756,1,0,28,0,8,8,0,,6,4
462835,2,1,59,0,2,,1,4,6,2
463766,1,1,57,1,5,1,1,3,,3
463874,2,0,25,1,1,1,0,4,3,4
463525,1,1,40,0,2,0,0,3,6,1
465653,1,1,53,1,5,1,0,2,6,1
465905,1,0,32,1,5,9,0,1,6,1
465663,1,0,70,1,5,0,0,2,6,2
465225,2,0,48,1,2,0,0,1,2,1
465001,2,1,75,1,3,1,2,2,6,3
466905,2,1,62,1,5,0,0,1,6,2
465573,2,1,41,0,5,1,1,6,6,2
467008,2,1,55,1,5,0,1,3,6,3
466995,1,0,35,1,5,8,0,,6,1
463397,1,0,20,0,1,4,0,3,4,4
466238,2,0,20,0,1,0,0,3,4,4
460531,1,0,35,0,,0,0,5,6,3
462250,1,1,56,1,4,1,1,3,4,2
462611,2,1,39,0,6,1,2,7,4,4
459098,2,1,42,1,4,,0,3,6,4
465701,2,1,35,1,5,1,1,2,4,2
466242,1,0,35,0,2,1,0,1,4,1
466308,2,0,33,1,1,0,0,2,6,3
464039,2,0,42,1,5,1,0,2,6,1
459972,2,0,35,1,5,5,0,2,6,1
461801,1,0,27,0,1,0,0,3,6,1
462716,2,0,33,0,4,6,0,2,4,4
467218,1,0,32,1,5,9,0,1,6,4
460387,1,0,35,0,4,4,0,2,6,4
466441,2,0,22,0,1,0,0,9,6,4
462057,2,1,40,1,5,3,1,4,3,3
466991,2,1,51,1,5,3,1,2,6,3
459453,2,1,88,1,3,,0,,6,2
461714,2,1,82,1,3,1,2,2,6,1
463465,2,1,43,1,5,6,1,3,6,2
467940,1,0,29,0,9,9,0,4,2,1
461970,1,0,38,1,5,9,0,1,6,2
459877,2,1,37,1,5,0,1,3,6,3
460784,2,0,32,1,1,0,0,6,7,4
460137,2,0,26,1,4,5,0,4,6,4
465201,2,1,39,1,4,0,1,4,3,1
465371,1,0,43,1,5,0,0,1,6,1
463929,2,1,51,1,7,11,1,2,6,3
461998,2,1,52,1,5,0,1,2,6,3
460828,2,0,51,0,4,1,0,1,6,1
467523,2,0,20,0,1,,0,4,4,4
461673,2,0,33,0,1,0,0,5,5,3
459788,1,0,36,1,4,,0,1,3,1
462645,1,1,39,0,2,,1,6,4,4
462666,2,1,48,1,5,0,0,2,6,3
462587,1,1,78,0,3,1,2,2,4,2
459583,2,1,46,1,5,1,0,1,6,1
467361,1,1,26,0,8,,0,4,6,4
459493,2,0,26,0,1,0,0,7,6,1
464583,1,0,37,1,2,7,0,,6,1
462726,1,1,75,1,8,1,2,,6,2
466919,2,0,19,0,7,,0,5,3,4
467949,2,0,22,0,1,1,0,4,4,4
462406,2,1,27,0,2,6,0,3,6,4
460434,2,,57,1,5,3,2,3,6,4
463729,1,0,32,0,5,,0,5,1,2
466827,2,1,37,0,4,0,1,4,3,4
463641,1,0,33,1,9,1,0,3,5,2
467294,1,1,57,0,2,0,0,1,6,2
460875,2,0,35,1,4,0,0,3,3,1
459183,1,0,26,1,5,1,0,3,2,1
464541,2,0,31,1,7,1,0,2,6,1
461249,1,0,53,1,5,1,0,,7,4
462959,1,1,56,1,2,2,2,2,6,2
459922,2,1,65,1,3,0,0,1,4,4
467935,2,0,23,0,1,7,0,3,6,4
461382,2,1,68,0,6,1,2,2,6,2
462521,1,0,32,0,8,9,0,1,6,4
463296,1,0,21,0,1,0,0,5,6,4
467003,1,1,61,1,5,,0,2,6,3
459705,2,1,25,1,4,1,1,2,6,1
459984,1,1,36,1,4,0,1,3,6,2
466051,2,0,25,0,6,3,0,1,4,1
463583,2,1,58,1,5,9,1,4,6,3
466100,2,1,66,1,6,1,0,2,6,1
461427,1,0,42,1,5,1,0,2,6,1
464193,1,1,36,1,7,13,0,2,6,2
467835,2,1,58,0,5,9,0,2,6,2
463000,1,0,36,0,2,0,0,1,6,1
462457,2,0,28,0,1,2,0,4,6,3
460426,2,1,45,0,5,4,1,2,6,3
466024,1,1,35,0,4,10,0,2,3,1
467031,2,1,59,1,5,11,1,3,6,3
467440,2,1,49,1,4,0,0,1,6,1
464377,1,0,51,1,4,0,0,1,6,1
465870,2,0,40,1,5,5,0,2,6,1
460677,1,,49,0,1,2,1,2,3,4
460095,1,1,74,1,3,1,0,1,6,3
463297,2,0,27,1,1,4,0,2,6,4
461790,2,1,70,1,5,0,2,2,6,3
467410,1,1,62,1,3,0,0,2,6,3
465904,2,0,37,1,5,9,0,1,6,1
459393,1,0,40,0,1,8,0,3,3,4
465712,2,0,47,1,,0,0,1,6,2
465771,2,1,52,1,4,1,1,4,6,2
462013,1,1,57,1,6,0,1,2,6,3
465620,2,0,37,1,5,8,0,3,6,3
459840,2,1,60,1,5,1,0,1,6,2
461460,2,1,43,1,6,7,2,3,6,2
466317,2,1,37,1,4,4,0,1,6,2
461962,2,1,59,1,4,1,1,3,6,2
466071,1,1,60,1,5,2,0,3,4,2
460796,2,1,69,0,3,1,0,3,6,3
467012,2,1,49,1,6,1,2,4,6,3
460357,2,0,23,0,1,1,0,5,6,4
460182,1,1,43,1,5,2,1,3,6,2
460491,1,0,22,0,1,1,0,7,3,4
466630,2,0,29,0,1,0,0,4,6,3
466331,2,1,26,1,9,0,0,2,3,4
463912,1,1,36,0,5,1,1,4,4,2
461728,1,0,55,1,4,1,0,1,6,1
463278,1,1,59,1,2,0,0,1,3,2
459413,1,1,83,1,5,,2,2,6,1
465659,1,0,55,1,7,3,0,,3,3
461746,2,1,53,1,5,2,1,3,6,3
465574,2,1,62,1,5,1,1,3,3,2
462170,2,1,73,0,6,0,2,3,6,1
460626,2,1,45,0,7,9,2,4,6,4
466122,1,,28,1,1,4,0,8,3,3
466678,2,0,28,1,1,1,0,4,6,4
464930,2,0,25,0,9,0,0,2,4,1
465447,2,1,52,1,2,1,1,3,4,3
467549,2,1,61,1,4,11,1,3,6,1
463718,1,0,27,1,5,1,0,4,6,4
467626,2,1,31,1,4,8,1,2,6,2
459058,2,0,40,1,5,1,0,4,3,1
461983,2,0,27,1,5,1,0,3,6,2
461207,1,0,60,1,5,6,0,1,6,2
467585,2,1,40,1,1,6,2,2,6,1
464604,2,1,32,0,4,5,0,2,4,1
462529,1,1,42,1,2,1,0,2,6,2
460475,2,1,32,1,7,0,1,2,3,4
463553,2,0,27,1,5,9,0,2,6,2
460912,2,0,29,0,4,1,0,5,6,4
461715,2,0,43,1,4,0,0,5,2,1
459567,2,1,48,1,7,1,1,2,6,3
462340,2,1,62,0,4,1,1,6,6,2
461834,1,0,42,1,5,7,0,2,6,3
459677,2,1,25,1,5,8,1,2,6,2
465148,2,0,31,0,5,1,0,,,1
467911,2,1,61,1,1,1,0,4,6,4
462981,1,0,26,0,8,8,0,1,6,4
463055,1,0,27,1,7,1,0,4,4,2
461884,1,1,40,1,5,0,0,2,6,2
467834,1,0,23,0,1,0,0,4,2,4
463019,2,1,45,1,6,0,2,4,6,2
466996,1,0,37,1,5,9,0,1,6,1
463026,2,1,28,1,7,,0,2,6,4
459479,2,1,70,0,9,1,0,2,6,1
465565,2,1,37,1,5,1,1,2,6,3
459523,1,0,19,0,7,1,0,4,6,4
464707,2,1,48,0,,1,1,4,4,1
466796,2,,56,1,5,0,1,5,6,1
462977,2,1,36,0,5,,1,3,6,2
462369,2,1,63,0,4,1,1,5,6,3
463053,1,1,68,1,5,1,1,2,6,3
462139,1,0,27,1,1,1,0,4,2,3
460922,2,0,30,1,4,1,0,3,6,4
463706,1,0,33,1,7,0,0,3,6,4
465703,2,1,25,0,4,2,0,2,4,1
462796,1,0,37,1,4,1,0,2,7,3
459558,2,0,30,1,4,0,0,3,6,4
459716,1,1,66,1,2,8,1,2,6,3
460599,1,0,31,0,2,0,0,1,3,4
465775,1,0,31,1,2,9,0,3,6,4
465392,1,1,45,1,5,8,2,5,6,3
464783,2,1,42,0,4,0,0,3,4,1
459439,1,1,46,1,5,1,1,2,6,1
464356,1,1,76,1,3,1,2,2,6,2
459881,2,0,25,1,1,8,0,4,6,4
461772,1,1,41,1,2,1,1,3,4,2
460551,2,1,49,1,2,0,1,2,3,3
466047,2,0,32,0,,0,0,5,4,1
462248,2,1,55,0,5,0,0,2,6,2
465011,2,1,66,1,6,3,2,2,6,3
467898,1,1,68,1,5,0,0,1,6,3
461035,2,0,21,0,,7,0,,3,4
465382,1,0,39,1,5,0,0,,6,2
464460,1,0,26,1,1,1,0,2,6,4
466291,2,0,22,0,1,,0,,4,4
461397,2,0,20,0,1,0,0,4,6,4
464302,1,1,50,1,7,1,0,3,6,2
465458,1,1,84,1,5,1,2,2,6,1
467276,2,0,43,1,5,12,0,5,6,3
461129,1,1,63,1,4,0,1,4,6,2
467406,2,0,37,1,4,9,0,1,6,4
463140,2,1,31,0,2,5,1,3,3,1
460980,2,0,26,0,4,1,0,3,3,4
464666,2,1,41,1,4,2,1,3,4,4
464236,1,1,62,1,5,1,2,2,6,2
466898,2,1,45,1,6,0,2,4,6,2
462736,1,1,28,0,2,6,0,3,6,1
467952,1,1,89,1,3,0,2,2,6,3
461399,2,0,20,0,1,0,0,4,6,4
466320,1,0,40,1,2,9,0,2,4,2
465142,2,0,23,0,1,0,0,4,6,4
460334,2,0,41,1,5,4,0,1,6,1
460745,2,1,78,0,3,1,2,2,6,1
459812,1,0,43,1,2,0,0,1,3,1
465197,1,1,57,1,5,0,2,4,6,3
462068,2,1,55,1,6,1,2,3,6,3
463592,1,0,27,1,2,11,0,1,6,2
467352,2,1,51,1,6,1,2,4,6,3
465030,2,1,35,1,6,9,2,4,6,3
462095,2,1,49,1,4,1,1,3,1,1
460248,1,0,33,1,1,7,0,2,6,4
464286,1,1,60,1,5,1,1,2,6,3
464248,2,1,52,1,5,8,0,3,6,3
459167,1,0,42,1,5,1,0,2,5,3
462710,1,0,28,1,9,2,0,3,6,4
462731,1,1,43,1,5,5,2,3,6,2
464475,2,0,25,1,1,0,0,4,6,3
466899,1,1,51,1,5,,0,2,6,3
460108,2,1,42,1,5,1,1,3,2,3
460606,2,0,20,0,1,,0,5,7,4
459096,2,,80,0,3,0,0,1,6,1
467942,1,1,41,1,5,1,2,4,2,3
463264,1,1,71,1,3,0,0,2,6,3
462089,1,1,42,1,5,0,1,2,6,3
467756,2,1,56,1,5,1,1,2,6,3
461323,1,1,41,1,1,6,1,2,6,3
459563,2,1,72,1,4,7,0,2,6,1
467602,1,0,30,0,4,1,0,4,6,4
462562,1,0,25,1,4,0,0,6,2,3
461588,2,0,33,1,9,0,0,4,2,4
465691,2,0,26,1,5,,0,,4,1
460894,2,1,38,0,6,5,2,3,6,1
459151,2,1,60,1,3,9,0,2,6,2
466417,1,1,79,0,3,1,2,3,6,1
466837,1,0,38,1,9,9,0,4,5,4
466918,2,1,56,1,5,1,1,1,6,3
464133,2,1,73,0,8,2,0,1,6,1
466101,1,0,22,0,1,0,0,7,6,4
464289,2,1,42,0,9,1,0,3,6,1
461936,2,1,72,0,3,0,2,2,6,2
459301,1,0,33,1,1,0,0,3,6,3
462284,2,1,53,1,6,1,1,4,6,2
463290,1,0,25,0,1,1,0,5,6,2
462413,2,1,46,1,5,0,1,3,6,3
466814,2,0,18,0,1,0,0,3,6,4
460996,1,0,60,1,2,1,0,1,6,1
459714,2,0,22,0,7,2,0,4,6,3
464829,2,0,22,0,1,9,0,5,4,4
467474,2,0,18,0,1,3,0,5,6,4
466134,2,1,39,1,7,0,2,3,6,3
460496,2,0,19,0,1,7,0,5,3,4
461995,1,0,30,0,5,7,0,1,6,1
466798,2,0,23,0,1,4,0,5,6,4
461086,2,0,23,0,1,1,0,7,3,4
459306,1,0,48,1,5,4,0,1,6,3
464919,2,1,39,1,5,9,0,1,4,1
461798,1,0,56,1,5,0,0,1,6,1
466987,2,1,63,0,5,5,1,2,6,3
459329,1,1,71,0,2,1,2,4,3,1
465174,1,1,70,1,4,1,2,2,6,2
460979,2,1,84,0,3,1,0,1,6,1
465272,2,1,39,1,6,0,2,6,6,3
460463,2,1,42,1,5,6,0,4,3,1
460246,2,1,46,1,5,4,0,2,6,2
463423,2,1,63,0,6,0,1,3,6,2
466992,1,1,55,0,5,0,0,3,6,3
461530,2,1,42,1,2,1,0,2,6,1
463615,1,1,58,1,5,,1,2,6,3
465101,1,1,88,1,3,1,0,1,6,4
464997,2,1,43,1,5,5,1,2,6,2
462255,2,1,73,1,6,1,2,3,6,3
460734,2,1,35,1,4,8,1,,2,4
462616,2,0,30,0,1,0,0,5,4,4
460968,2,1,30,0,7,11,1,2,3,1
465235,2,1,46,1,1,1,2,3,6,3
461818,1,1,43,1,5,2,1,2,6,3
463171,1,1,36,0,4,1,2,3,3,1
460776,1,1,47,1,,2,0,1,,4
461634,2,1,63,1,4,1,0,1,6,1
462150,2,1,35,1,5,7,0,2,6,3
461503,1,0,31,1,5,9,0,2,6,2
464408,1,1,45,1,5,,1,4,4,3
463163,2,0,26,0,6,2,0,2,3,4
462358,2,1,37,0,7,4,1,2,6,1
460647,1,1,26,0,7,1,1,2,4,4
464888,2,1,37,0,4,0,0,5,4,1
461652,1,1,53,1,5,1,1,3,6,3
467062,1,0,55,1,5,1,0,1,3,1
467157,2,1,42,1,6,9,2,6,7,2
462509,1,1,46,1,5,0,1,2,6,3
459469,2,1,30,1,1,,0,6,6,1
465499,2,0,63,1,5,0,0,1,6,1
464913,2,1,52,1,4,0,0,4,4,2
465969,1,0,28,1,7,12,0,2,7,4
464922,1,0,20,0,1,0,0,5,4,4
463022,2,1,60,1,6,4,2,3,6,3
464704,2,1,42,1,1,0,1,4,4,2
462345,2,1,46,1,7,1,1,6,4,2
461439,2,1,37,1,5,1,1,2,6,3
461599,1,0,42,1,5,8,0,1,6,2
465705,1,1,46,1,5,1,1,4,6,3
461043,2,1,49,0,1,0,0,7,4,4
467551,1,1,89,0,3,0,2,2,6,2
464053,1,1,38,0,4,4,0,1,6,2
459282,2,1,48,1,5,0,1,2,6,3
461649,1,1,51,1,5,3,0,4,6,2
464389,2,1,73,1,5,1,2,2,2,3
464293,2,0,30,1,1,1,0,4,6,3
461739,1,1,46,1,5,1,0,,6,3
